Unnamed: 0,Review_ID,Review_Text,Filled_Stars,Review_Time,filename
2,ChdDSUhNMG9nS0VJQ0FnSUNnMHNISDB3RRAB,"Couple of bench per floor would be greatly appreciated (each corner next to the elevator). Only 5 fitting room, 1st and 3rd Women appeal and 2nd Men appeal. Lack a little in maintenance (sweep the floor every now and them won't hurt). No trash can enywhere. Overall good experience!",3,2019,New York_Brooklyn_BAY RIDGE.csv
3,ChdDSUhNMG9nS0VJQ0FnSUNnemNtN2xnRRAB,"Visited there during the grand opening event in September where they were giving out 50 dollar gift cards in the morning. Got great deals, otherwise I find them to be a great low cost clothing store. You definitely get bang for your buck at this store",5,2018,New York_Brooklyn_BAY RIDGE.csv
4,ChdDSUhNMG9nS0VJQ0FnSUNocFo2aDJBRRAB,"It's a Factory/Outlet store, do if you're looking for standard BR clothing, this is not the place.  That being said, they still have a great selection, and there's always a sale going on.",4,2023,New York_Brooklyn_BAY RIDGE.csv
5,ChdDSUhNMG9nS0VJQ0FnSUNKbHRpbnZBRRAB,Needs to have a larger selection yion of things for women,2,2023,New York_Brooklyn_BAY RIDGE.csv
6,ChZDSUhNMG9nS0VJQ0FnSUR5MXVfZ1RREAE,"Have always had excellent customer service in store here. You can usually find a coupon online for in-store to knock an additional % off. Clothes are decent quality, but as the old adage goes, you get what you pay for. These are not Banana …",4,2021,New York_Brooklyn_BAY RIDGE.csv
7,ChdDSUhNMG9nS0VJQ0FnSUNPazV1SXZ3RRAB,"For the most part, pleasant experience and helpful staff but some of the front desk cashier's have an attitude, go and come as they please like if customers are here to serve them. Just something to be conscious of.",3,2022,New York_Brooklyn_BAY RIDGE.csv
8,ChZDSUhNMG9nS0VJQ0FnSUNvdWJDWE5nEAE,"Great selection and quality of business casual wear. The store is never crowded, and the staff is nice, so I don't feel rushed when browsing around. There are 3 floors and although it might feel like a limited selection during one visit, the stock is rotated pretty often so it's always worth a visit to see what's new.",5,2019,New York_Brooklyn_BAY RIDGE.csv
9,ChdDSUhNMG9nS0VJQ0FnSURzck1QTzZRRRAB,"This place always has a variety of low prices clothing. The styles they have here are amazing for both men and women. You can guarantee you will find something that catches your eye in this store, and the suits and dress shirts are amazing material. I've been coming here for the past two years and have to say the staff is beyond great!",5,2020,New York_Brooklyn_BAY RIDGE.csv
0,ChdDSUhNMG9nS0VJQ0FnSUNXeTdlN3lRRRAB,"Great store with excellent quality clothing
Many good deals - go there often - no regrets",4,2022,New York_Central Valley_Woodbury Common.csv
1,ChZDSUhNMG9nS0VJQ0FnSURlNzRYZFJBEAE,"Prices are outrageously expensive, and then put ""on sale"" to make you think you're getting a deal. The outlet is somehow worse than it's normal stores pricewise. I saw a blouse in there for $80, marked down to $65... on the website, it's …",2,2023,New York_Central Valley_Woodbury Common.csv
2,ChdDSUhNMG9nS0VJQ0FnSUN1c1BhTDB3RRAB,The store is awesome providing classic collection of both official and casual wears. I personally love this store as they sell the pricy outfits at discounted rates to make it affordable for us however for some people it still couldn’t be …,5,2022,New York_Central Valley_Woodbury Common.csv
3,ChdDSUhNMG9nS0VJQ0FnSUMydXVXSnRBRRAB,Very busy but quick checkout. There was just two cashiers but they were fast and really nice. The whole store was running from 50%-70% so I can see why traffic was pretty high.,5,2022,New York_Central Valley_Woodbury Common.csv
4,ChdDSUhNMG9nS0VJQ0FnSUNnd19uZzJBRRAB,"First off, I love Banana Republic but this specific location, nearly every time I have visited, never has anything. Half the time I've been the store's pretty much empty. …",3,2018,New York_Central Valley_Woodbury Common.csv
5,ChZDSUhNMG9nS0VJQ0FnSUNvM3FpMVFnEAE,Store was clean and organized. The staff was helpful and friendly. There were good sales going on so the prices were very good. The stuff that wasnt on sale was expensive though. Overall good experience and will continue to go to when at Woodbury commons,4,2019,New York_Central Valley_Woodbury Common.csv
6,ChZDSUhNMG9nS0VJQ0FnSUNJMDcyaEVnEAE,"Terrible experience, was charged twice on the card bc employees are not trained to deal with coupons, the team leader Robert had an attitude when i complained that my card was charged twice, he said its taken care of and was speaking with …",1,2019,New York_Central Valley_Woodbury Common.csv
7,ChdDSUhNMG9nS0VJQ0FnSUQ2NjhpbXFBRRAB,"Didn't care for the style of clothes they had ... I used to do very well there but it seems they have changed somewhat or maybe I'm just outgrowing them ... didn't find the prices to be particularly ""outlety""....",3,2022,New York_Central Valley_Woodbury Common.csv
8,ChdDSUhNMG9nS0VJQ0FnSUNnc2VHODZBRRAB,"I had to make an exchange after using my banana card and the store clerk was rude and huffed as I asked her to honor the sale price of the items I purchased. This happened the last week in September 2015. Luckily, the store manager was such …",1,2016,New York_Central Valley_Woodbury Common.csv
9,ChdDSUhNMG9nS0VJQ0FnSUNRNk1iTWd3RRAB,I have no clue is just a good story,5,2018,New York_Central Valley_Woodbury Common.csv
0,ChZDSUhNMG9nS0VJQ0FnSUN4dWN5WFhBEAE,"Was looking forward to buying more after being welcomed in Riverhead store.
Unfortunately not a great selection but cashier was not friendly. I walked out!",1,2023,New York_Deer Park_Tanger Deer Park.csv
1,ChZDSUhNMG9nS0VJQ0FnSUNKeXNUdUxREAE,Nice sale.  Regular prices are very high!,5,2023,New York_Deer Park_Tanger Deer Park.csv
2,ChZDSUhNMG9nS0VJQ0FnSUNacnZmS0x3EAE,Styles are good and the service is great.,5,2023,New York_Deer Park_Tanger Deer Park.csv
3,ChZDSUhNMG9nS0VJQ0FnSUR3c3VXSGNBEAE,"One of my favorite stores to shop. The quality of clothing I think is pretty nice, especially the chinos. Store was clean and clothes were all neatly folded surprisingly for a retail store. Only bad thing is that they had one cashier working with about 5 people in line when I went. 🤦🏾‍♂️ …",4,2019,New York_Deer Park_Tanger Deer Park.csv
4,ChZDSUhNMG9nS0VJQ0FnSURRbmNlNFNnEAE,"Great store! Love their petite selection, though I wish it had a little more options. I found a great quality dress for only $20. The outlets is definitely the way to go.",4,2018,New York_Deer Park_Tanger Deer Park.csv
5,ChZDSUhNMG9nS0VJQ0FnSURrMjZ5eGZREAE,"Nice clothing, good sales. But, unless you're a 2 or 4, not enough sizes available in store, you really have to look and be lucky. They will order it and ship it if its available, but sometimes you just want to try it on and go home with it.",4,2019,New York_Deer Park_Tanger Deer Park.csv
6,ChZDSUhNMG9nS0VJQ0FnSUNBcXF6TkVnEAE,"Stop paying retail prices, just come here.

Many things are at least 20% - 50% off.  Jeans, shirts, pants. …",4,2015,New York_Deer Park_Tanger Deer Park.csv
7,ChdDSUhNMG9nS0VJQ0FnSURJeFB2NjhRRRAB,John was absolutely amazing. I would come back just for him. He helped me shop for my boyfriend and helped me with any questions I had. Such a great expierence with him.,5,2019,New York_Deer Park_Tanger Deer Park.csv
8,ChZDSUhNMG9nS0VJQ0FnSURRc0pLdVp3EAE,This Banana Republic is easy to see right off of Arches Circle.   Located at the Tanger Outlets.   Servicing Deer Park and the adjoining areas of Suffolk county.   Clean facilities with a wheelchair accessible entrance.   Plenty of parking.   Nice staff.   Price are market based.   We will definitely be going back.,3,2018,New York_Deer Park_Tanger Deer Park.csv
9,ChdDSUhNMG9nS0VJQ0FnSUNRczh6cnl3RRAB,"Well, I will no longer shop at Banana Republic again, there are Express, Tommy, Polo, J Crew and others down the block, which carry much better servicers throughout that carry very competitive styles & price without giving customers sour …",1,2014,New York_Deer Park_Tanger Deer Park.csv
0,ChZDSUhNMG9nS0VJQ0FnSUR4eHRET2VnEAE,"Mixed feelings about Banana. Quality has deteriorated over the years and everything is marked up 100% so that everything in the store is always marked down 50%. Exercise in futility or shrewd marketing? Regardless, the sizes don't fit well, …",3,2023,New York_Forest Hills_AUSTIN ST-FOREST HLS.csv
1,ChdDSUhNMG9nS0VJQ0FnSUNSNGRhWjlRRRAB,"While the gentleman that greeted me in the front of the store was nice, I couldn’t help but feel the sense I was being followed, or watched around the store as I shopped. As I made my way to the back I had three items slung over my forearm, …",3,2023,New York_Forest Hills_AUSTIN ST-FOREST HLS.csv
2,ChdDSUhNMG9nS0VJQ0FnSUNpMzV2QjhRRRAB,"BR was in terrible conditions, with poorly executed garments, uninspired taylered, with depressing colors, and terrible dyes smell.
In other words, chip stuff sold at very high prices!
Good luck with its business approach!",1,2023,New York_Forest Hills_AUSTIN ST-FOREST HLS.csv
3,ChdDSUhNMG9nS0VJQ0FnSURSdjQtb21BRRAB,I like their styles very much just wish they carried more plus size or XXL most Womans from baby boomer era size and they r the ones I notice doing most of the shopping they like that classic look need more chinos  a light beige not Front …,4,2023,New York_Forest Hills_AUSTIN ST-FOREST HLS.csv
4,ChdDSUhNMG9nS0VJQ0FnSURDMElmU3NnRRAB,Staff was very nice they helped me out a lot picking out certain items they have 50% off right now,5,2020,New York_Forest Hills_AUSTIN ST-FOREST HLS.csv
5,ChZDSUhNMG9nS0VJQ0FnSURaZ0xpNlBBEAE,Great store - good choices.,5,2023,New York_Forest Hills_AUSTIN ST-FOREST HLS.csv
6,ChZDSUhNMG9nS0VJQ0FnSUN4bnNmM1RREAE,Always helpful and good service. Contrast with the other factory store,5,2023,New York_Forest Hills_AUSTIN ST-FOREST HLS.csv
7,ChZDSUhNMG9nS0VJQ0FnSUN1cE9mTVNBEAE,Great store and amazing selections. I ended up buying this gorgeous hat!!,5,2022,New York_Forest Hills_AUSTIN ST-FOREST HLS.csv
8,ChZDSUhNMG9nS0VJQ0FnSURlaE9qVWJBEAE,"Organized & clean, regularly maintained by the staff. The staff throughout the store are courteous & helpful! There are dressing rooms in the back. Store has decent sales for quality clothing.",4,2022,New York_Forest Hills_AUSTIN ST-FOREST HLS.csv
9,ChZDSUhNMG9nS0VJQ0FnSURKbHZmSWFBEAE,Always a pleasure to shop here.,5,2023,New York_Forest Hills_AUSTIN ST-FOREST HLS.csv
0,ChZDSUhNMG9nS0VJQ0FnSURKNWVtM1RnEAE,"Is a nice place, located in the heart of Jackson Heights.  Very convenient.  Train stop a few steps to 7 train. The costumer service is excellent.  Cashiers and sell representatives are very professional.",4,2023,New York_Jackson Heights_JACKSON HEIGHTS.csv
1,ChdDSUhNMG9nS0VJQ0FnSUNVLWJITXFnRRAB,Very good prices and many sale racks. Comfortable fitting rooms and nice staff. Price check machines are very helpful.,5,2019,New York_Jackson Heights_JACKSON HEIGHTS.csv
2,ChZDSUhNMG9nS0VJQ0FnSURSLTdXM1JnEAE,A great location with a great choice here . They are very helpful and the store is nice and organized. Love to shop here,5,2023,New York_Jackson Heights_JACKSON HEIGHTS.csv
3,ChZDSUhNMG9nS0VJQ0FnSUNBcmEta1VBEAE,"I was there for black Friday weekend and there was a lot of merchandise left despite that people were buying alot, that was good because there were a lot sizes. Bought alot, a lot and got a great price. Overall they have lower prices year round.",4,2018,New York_Jackson Heights_JACKSON HEIGHTS.csv
4,ChZDSUhNMG9nS0VJQ0FnSUN4cmNlMlVnEAE,"I really love this store, but please have a separate line for the returns.",4,2023,New York_Jackson Heights_JACKSON HEIGHTS.csv
5,ChZDSUhNMG9nS0VJQ0FnSUNSbHJtT05REAE,"The manager Tamara Walters act highly racist, she does not know the area is diverse, and her behavior acting abusive and offensive is not appreciated, I hope the company will take action.",1,2023,New York_Jackson Heights_JACKSON HEIGHTS.csv
6,ChZDSUhNMG9nS0VJQ0FnSUNPcVlqNVh3EAE,Employees are really nice the problem us they do no action about the hispanic homelesswho  pee in front of their atore its terrible terrible smell . Thus us my favirite store but i dont want to smell bacteria/ microbes when i go there.,3,2022,New York_Jackson Heights_JACKSON HEIGHTS.csv
7,ChZDSUhNMG9nS0VJQ0FnSUN1bE9XZlJnEAE,"The associates working on the floor need to be trained properly how to communicate with the customers, I tried to talk to the manager Tamara Walters and it was actually worst, I have doubts if Banana actually trained this lady with …",1,2022,New York_Jackson Heights_JACKSON HEIGHTS.csv
8,ChZDSUhNMG9nS0VJQ0FnSUQycUt5aEh3EAE,First time in Banana Republic because I went to accompany a friend. Everything was organized and all the employees were really nice and attentive but there was this one lady in the fitting room that kept irritating me. She was a pain. I was …,3,2022,New York_Jackson Heights_JACKSON HEIGHTS.csv
9,ChZDSUhNMG9nS0VJQ0FnSUNlLUxiTWVREAE,I am a loyal customer of Banana Republic in Jackson Heights… great variety and excellent service… always with the best clothing store and great prices…,5,2022,New York_Jackson Heights_JACKSON HEIGHTS.csv
0,ChdDSUhNMG9nS0VJQ0FnSURSaFpTMWxnRRAB,Can't believe this store came to uptown Harlem. This was an excellent idea for the Coomunity. Taking pride in the community. This helps with hiring local talent,5,2023,New York_New York_261 125TH ST. HARLEM.csv
1,ChdDSUhNMG9nS0VJQ0FnSURwMTRMVXF3RRAB,This shop is very big and I had a good time. The place has a lot of choices  of every type of clothes.,4,2023,New York_New York_261 125TH ST. HARLEM.csv
2,ChZDSUhNMG9nS0VJQ0FnSUN4eU5YRFpREAE,I needed a last minute shirt the gentleman who helped me actually steamed the wrinkles out and put it in a garment bag so it will not wrinkle on my way to work. Very helpful Indeed,5,2023,New York_New York_261 125TH ST. HARLEM.csv
3,ChZDSUhNMG9nS0VJQ0FnSUR4NS1fNERnEAE,Cute items in the windows but the store was more expensive than I anticipated.,4,2023,New York_New York_261 125TH ST. HARLEM.csv
4,ChdDSUhNMG9nS0VJQ0FnSUNCczRlNS1RRRAB,"It’s a hit or miss when I go in. I have to be prepared to go on a quest for the most flattering item. They are definitely not sewing their clothing for women with curves . But if ye seek, you shall find a cute piece or two.",4,2023,New York_New York_261 125TH ST. HARLEM.csv
5,ChZDSUhNMG9nS0VJQ0FnSUNKOUxUc1VBEAE,"Acosta was the perfect hosting!!
Helping me with everything.",5,2023,New York_New York_261 125TH ST. HARLEM.csv
6,ChZDSUhNMG9nS0VJQ0FnSUNldmVlZEVBEAE,I had a great experience with sales associate Bryan at the 125 Street store. Bryan truly knows the items in the store. He is definitely not one of those nagging sales people. Ask for him.,5,2022,New York_New York_261 125TH ST. HARLEM.csv
7,ChZDSUhNMG9nS0VJQ0FnSURtbmFQNVpnEAE,"There are good deals at this place, but not as many options as the main store. The sales racks are stuffed and not organized, and I don't have the patience to sort through them. I have gotten a few really great items here, but it isn't easy to find them. Friendly staff.",3,2022,New York_New York_261 125TH ST. HARLEM.csv
8,ChdDSUhNMG9nS0VJQ0FnSURvMEpYbDNnRRAB,I work very close to the store and frequently come in after work when I see a great sale through the window. I've always had a great experience shopping at this store. People are always very friendly and helpful. The store is very well …,5,2019,New York_New York_261 125TH ST. HARLEM.csv
9,ChdDSUhNMG9nS0VJQ0FnSUNxdlB1Zjd3RRAB,Great store great prices absolutely horrible location there are junkies and homeless people right out front of the building looking to hustle a dollar or if you're not paying attention possibly rob you. The staff is extremely helpful and …,4,2021,New York_New York_261 125TH ST. HARLEM.csv
0,ChZDSUhNMG9nS0VJQ0FnSUNaZzQ2Zll3EAE,Customer service is actually not even a thing here. It’s crazy because the workers are of minority and I felt very excited in a sense . My sister was even trying to ask a question and they walked right by her . They definitely need to work …,1,2023,New York_New York_34th & Fifth.csv
